
metadata
ID,name,desc,time,keywords,minlat,minlon,maxlat,maxlon,
1,,,2022-08-18T14:39:47Z,,25.061799958348274,121.640300033614039,50.901700034737587,-1.489399988204241,

author
ID,name,email,

copyright
year,license,author,

link
metadataID,authorID,wptID,rteptID,trkptID,rteID,trkID,text,type,href,
1,,,,,,,"Garmin International",,http://www.garmin.com,

rte
ID,name,cmt,desc,src,number,type,IsAutoNamed,DisplayColor,TransportationMode,TripName,Date,DayNumber,

rtept
ID,rteID,lat,lon,ele,time,magvar,geoidheight,name,cmt,desc,src,sym,type,fix,sat,hdop,vdop,pdop,ageofdgpsdata,dgpsid,DepartureTime,StopDuration,ArrivalTime,CalculationMode,ElevationMode,NamedRoad_Name,NamedRoad_Id,NamedRoad_ProductId,TransportationMode,

wpt
ID,lat,lon,ele,time,magvar,geoidheight,name,cmt,desc,src,sym,type,fix,sat,hdop,vdop,pdop,ageofdgpsdata,dgpsid,Proximity,Temperature,Depth,DisplayMode,Samples,Expiration,CreationTime,
78,44.337236965075135,-68.067648969590664,6.418427,2022-06-28T15:29:07Z,,,"P4SA","2022-06-28T15:29","2022-06-28T15:29",,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2022-06-28T15:29:07Z,
79,44.337280970066786,-68.067565988749266,7.342262,2022-06-28T15:27:18Z,,,"P4SB","2022-06-28T15:27","2022-06-28T15:27",,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2022-06-28T15:27:18Z,
80,44.337339978665113,-68.06757696904242,5.881195,2022-06-28T15:26:28Z,,,"P4SC","2022-06-28T15:26","2022-06-28T15:26",,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2022-06-28T15:26:28Z,
81,44.431206984445453,-68.370373975485563,5.056326,2022-08-05T14:52:48Z,,,"TB-BL","2022-08-05T14:52","2022-08-05T14:52",,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2022-08-05T14:52:48Z,
82,44.428233001381159,-68.367677014321089,,2022-08-12T09:27:27Z,,,"TB-C1","2022-08-12T09:27","2022-08-12T09:27",,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2022-08-12T09:27:27Z,
83,44.431355008855462,-68.370610009878874,-6.665171,2022-08-12T09:30:17Z,,,"TB-C2","2022-08-12T09:30","2022-08-12T09:30",,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2022-08-12T09:30:17Z,
84,44.431379986926913,-68.370482018217444,-5.294147,2022-08-12T09:31:12Z,,,"TB-C3","2022-08-12T09:31","2022-08-12T09:31",,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2022-08-12T09:31:12Z,
85,44.43141502328217,-68.370716040953994,5.213011,2022-08-05T14:54:43Z,,,"TB-TL","2022-08-05T14:54","2022-08-05T14:54",,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2022-08-05T14:54:43Z,
86,44.431471014395356,-68.370487969368696,4.119118,2022-08-05T14:53:51Z,,,"TB-TR","2022-08-05T14:53","2022-08-05T14:53",,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2022-08-05T14:53:51Z,
87,44.431250989437103,-68.370415968820453,1.139944,2022-08-12T09:36:03Z,,,"TBC4","2022-08-12T09:36","2022-08-12T09:36",,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2022-08-12T09:36:03Z,
88,44.424575977027416,-68.363376008346677,1.005011,2022-08-12T10:27:06Z,,,"TI-C1","2022-08-12T10:27","2022-08-12T10:27",,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2022-08-12T10:27:06Z,
89,44.424503976479173,-68.363186996430159,1.63405,2022-08-12T10:31:08Z,,,"TI-C2","2022-08-12T10:31","2022-08-12T10:31",,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2022-08-12T10:31:08Z,
90,44.424730036407709,-68.362992033362389,0.85528,2022-08-12T10:33:58Z,,,"TI-C3","2022-08-12T10:33","2022-08-12T10:33",,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2022-08-12T10:33:58Z,
91,44.424827015027404,-68.363236030563712,4.281321,2022-08-12T10:42:42Z,,,"TI-C4","2022-08-12T10:42","2022-08-12T10:42",,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2022-08-12T10:42:42Z,
92,44.431413011625409,-68.370596012100577,,2022-08-09T12:26:01Z,,,"TI-TL","2022-08-09T12:26","2022-08-09T12:26",,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2022-08-09T12:26:01Z,
93,44.337130011990666,-68.06020500138402,,2022-08-05T14:50:57Z,,,"TR-BR","2022-08-05T14:50","2022-08-05T14:50",,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2022-08-05T14:50:57Z,
94,38.855549991130829,-94.799017002806067,,2051-11-04T13:09:23Z,,,"XXXX","2051-11-04T13:09","2051-11-04T13:09",,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2051-11-04T13:09:23Z,

Address
wptID,StreetAddress1,StreetAddress2,City,State,Country,PostalCode,

PhoneNumber
wptID,Category,value,

Categories
wptID,Category,

trk
ID,name,cmt,desc,src,number,type,DisplayColor,

trkseg
ID,trkID,

trkpt
ID,trksegID,lat,lon,ele,time,magvar,geoidheight,name,cmt,desc,src,sym,type,fix,sat,hdop,vdop,pdop,ageofdgpsdata,dgpsid,Temperature,Depth,wtemp,hr,cad,
